Timestamp,Packet Length,Src IP,Dst IP,TTL,Protocol,Src Port,Dst Port,TCP Flags,TCP Window Size,TLS Version,TLS Content Type,TLS Record Length,Flow Hash,Packet Inter-arrival Time
1741283002.867505,1466,10.100.102.3,142.250.75.110,128,TCP,62162,443,ACK,512,TLS 1.0,Handshake,1906,-653849415768657758,0.0003330707550048828
1741283002.867505,553,10.100.102.3,142.250.75.110,128,TCP,62162,443,PSH+ACK,512,,,,-653849415768657758,0.0
1741283002.86773,1466,10.100.102.3,142.250.75.110,128,TCP,62161,443,ACK,512,TLS 1.0,Handshake,1906,5832001927581405483,0.00022482872009277344
1741283002.86773,553,10.100.102.3,142.250.75.110,128,TCP,62161,443,PSH+ACK,512,,,,5832001927581405483,0.0
1741283002.870385,114,10.100.102.1,10.100.102.3,64,UDP,53,52740,,,,,,-2774565114901904067,0.002655029296875
1741283002.873537,66,142.250.75.110,10.100.102.3,122,TCP,443,62161,ACK,1054,,,,-6322776427719197807,0.003152132034301758
1741283002.873537,66,142.250.75.110,10.100.102.3,122,TCP,443,62160,ACK,1054,,,,-2476659007934924247,0.0
1741283002.873537,54,142.250.75.110,10.100.102.3,122,TCP,443,62161,ACK,1047,,,,-6322776427719197807,0.0
1741283002.873537,54,142.250.75.110,10.100.102.3,122,TCP,443,62160,ACK,1047,,,,-2476659007934924247,0.0
1741283002.873537,66,142.250.75.110,10.100.102.3,122,TCP,443,62162,ACK,1054,,,,1245304901307185583,0.0
1741283002.873537,54,142.250.75.110,10.100.102.3,122,TCP,443,62162,ACK,1047,,,,1245304901307185583,0.0
1741283002.878481,82,10.100.102.3,142.250.75.68,128,UDP,51172,443,,,,,,-124845782619351668,0.00494384765625
1741283002.899178,1294,142.250.75.68,10.100.102.3,59,UDP,443,51172,,,,,,4564411365491127539,0.02069711685180664
1741283002.899178,1294,142.250.75.68,10.100.102.3,59,UDP,443,51172,,,,,,4564411365491127539,0.0
1741283002.899178,1294,142.250.75.68,10.100.102.3,59,UDP,443,51172,,,,,,4564411365491127539,0.0
1741283002.899178,1294,142.250.75.68,10.100.102.3,59,UDP,443,51172,,,,,,4564411365491127539,0.0
1741283002.899178,85,142.250.75.68,10.100.102.3,59,UDP,443,51172,,,,,,4564411365491127539,0.0
1741283002.899527,84,10.100.102.3,142.250.75.68,128,UDP,51172,443,,,,,,-124845782619351668,0.0003490447998046875
1741283002.90502,1294,142.250.75.68,10.100.102.3,59,UDP,443,51172,,,,,,4564411365491127539,0.0054929256439208984
1741283002.90502,707,142.250.75.68,10.100.102.3,59,UDP,443,51172,,,,,,4564411365491127539,0.0
1741283002.907328,85,10.100.102.3,142.250.75.68,128,UDP,51172,443,,,,,,-124845782619351668,0.002307891845703125
1741283002.908926,512,10.100.102.3,142.250.75.35,128,TCP,62137,80,PSH+ACK,508,,,,-4274520738144683659,0.0015981197357177734
1741283002.909556,86,10.100.102.3,142.250.75.68,128,UDP,51172,443,,,,,,-124845782619351668,0.0006299018859863281
1741283002.914464,56,142.250.75.35,10.100.102.3,123,TCP,80,62137,ACK,1051,,,,7954879143879335371,0.004908084869384766
1741283002.915843,85,142.250.75.68,10.100.102.3,59,UDP,443,51172,,,,,,4564411365491127539,0.0013790130615234375
1741283002.925063,1466,142.250.75.110,10.100.102.3,122,TCP,443,62161,ACK,1047,TLS 1.2,Application Data,3994,-6322776427719197807,0.009219884872436523
1741283002.925063,1466,142.250.75.110,10.100.102.3,122,TCP,443,62161,ACK,1047,,,,-6322776427719197807,0.0
1741283002.925091,54,10.100.102.3,142.250.75.110,128,TCP,62161,443,ACK,512,,,,5832001927581405483,2.8133392333984375e-05
1741283002.925142,1466,142.250.75.110,10.100.102.3,122,TCP,443,62161,ACK,1047,,,,-6322776427719197807,5.1021575927734375e-05
1741283002.925142,1038,142.250.75.110,10.100.102.3,122,TCP,443,62161,PSH+ACK,1047,,,,-6322776427719197807,0.0
1741283002.925154,54,10.100.102.3,142.250.75.110,128,TCP,62161,443,ACK,512,,,,5832001927581405483,1.1920928955078125e-05
1741283002.926306,1466,142.250.75.110,10.100.102.3,122,TCP,443,62160,ACK,1047,TLS 1.2,Application Data,3996,-2476659007934924247,0.00115203857421875
1741283002.926306,1466,142.250.75.110,10.100.102.3,122,TCP,443,62160,ACK,1047,,,,-2476659007934924247,0.0
1741283002.926306,1466,142.250.75.110,10.100.102.3,122,TCP,443,62160,ACK,1047,,,,-2476659007934924247,0.0
1741283002.926306,1040,142.250.75.110,10.100.102.3,122,TCP,443,62160,PSH+ACK,1047,,,,-2476659007934924247,0.0
1741283002.926335,54,10.100.102.3,142.250.75.110,128,TCP,62160,443,ACK,512,,,,-3479070468350144756,2.9087066650390625e-05
1741283002.926398,1466,142.250.75.110,10.100.102.3,122,TCP,443,62162,ACK,1047,TLS 1.2,Application Data,3995,1245304901307185583,6.29425048828125e-05
1741283002.926398,1466,142.250.75.110,10.100.102.3,122,TCP,443,62162,ACK,1047,,,,1245304901307185583,0.0
